class,subclass,PrXs,pid,marketloss,share,freq,duration
Aviation Hull,Deductible,Excess,AH_ded_0108,4124.29368,0.99891,4,0.783025325
Aviation Hull,Deductible,Excess,AH_ded_0267,603.0267594,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,3215.716901,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,29626.38924,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,13157.48342,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,437686.0101,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,10876.73436,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,4179.063672,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,700000,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,10528.15435,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,17294.5631,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,6104.441855,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0267,700000,0.99965,7,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0456,9865.078932,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,4400.360144,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,6076.717587,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,118499.4898,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,6434.95058,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,887.4005602,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,382017.1168,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,14011.39776,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,505865.9164,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0456,11646.22019,0.9996,6,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0436,700000,0.45,1,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1449,75712.73333,0.45,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0054,1818.0288,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0054,14776.7446,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0054,170853.76,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0054,10312.3962,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0054,5626.5557,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0054,72865.85,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0054,27951.4039,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,9737.5362,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,27977.3056,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,14156.7445,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,21291.67,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,20937.0907,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,6598.9716,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,10509.6273,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,125984.64,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,2515.1327,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,5788.6668,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,22219.9012,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,135932.15,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,13630.9075,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,30489.1567,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0254,14396.185,1,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0443,62625.0003,1,4,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0443,10905.3171,1,4,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0443,21761.24,1,4,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0443,7013.5366,1,4,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0443,94916.77,1,4,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0627,30530.8399,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0627,173309.78,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0627,5080.8915,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0627,12730.7858,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0627,41337.96,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0808,102331.3046,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0808,64032.57,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0808,900000,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0808,145472.62,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0808,7004.66,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0973,131790.7184,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0973,79301.43,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0973,168923.48,1,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1122,26264.4241,1,2,0.539356605
Aviation Hull,Deductible,Excess,AH_ded_1122,4886.6288,1,2,0.539356605
Aviation Hull,Deductible,Excess,AH_ded_1122,405000,1,2,0.539356605
Aviation Hull,Deductible,Excess,AH_ded_0068,2831.9025,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0068,12352.4431,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0068,9533.8422,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0068,210000,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0068,29771.8249,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0068,9749.7105,1,5,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0457,12720.5028,1,1,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0277,374014.47,1,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0277,20921.7601,1,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0754,31804.6324,1,2,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0754,1055.106,1,2,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1210,12231.3139,1,1,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0007,8432.8696,1,4,0.944558522
Aviation Hull,Deductible,Excess,AH_ded_0007,7525.4,1,4,0.944558522
Aviation Hull,Deductible,Excess,AH_ded_0007,3700.22,1,4,0.944558522
Aviation Hull,Deductible,Excess,AH_ded_0007,4578.2,1,4,0.944558522
Aviation Hull,Deductible,Excess,AH_ded_0286,4532.733534,0.999,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0286,30741.001,0.999,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0656,7477.600601,0.999,2,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0656,2402.002002,0.999,2,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0656,71770.34034,0.999,2,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0656,12497.53033,0.999,2,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0994,1464.208909,0.999,1,1.281314168
Aviation Hull,Deductible,Excess,AH_ded_1173,1053.980681,0.999,1,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1298,15019.07908,0.999,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,177.1580844,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,537.2011573,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,2957.385753,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,975.292747,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,501.4905152,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,150.5104071,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,960.295777,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,17209.41075,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,57340.4557,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,288.2070765,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,328.2036895,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,1093.556608,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,1343.009372,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1399,403.070196,0.980198,12,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0333,1400.3326,1,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0130,200000,0.997,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0130,23977.27222,0.997,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0329,700000,0.997,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0278,10529.6298,1,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0046,6208.995587,0.997,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0046,1446.065898,0.997,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0046,50000,0.997,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0046,50000,0.997,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0046,1287.110231,0.997,3,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0360,1906.2549,1,6,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0360,5356.7797,1,6,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0360,1025.2088,1,6,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0360,1540.2494,1,6,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0360,22757.4241,1,6,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0360,40631.76,1,6,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0360,20358.1226,1,6,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0086,78219.475,0.4,1,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0285,7019.45,0.4,4,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0285,14080.375,0.4,4,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0285,6482.8,0.4,4,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0285,229504.825,0.4,4,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0469,36146.8,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,72986.8,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,14777.175,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,7679.65,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,158133.625,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,2385,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,92365.9,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,198793.9,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,2430,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,11209.375,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,8567.725,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,2415,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0469,2430,0.4,13,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_0655,716482.025,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0655,145243.375,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0655,2495,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0655,2280,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0655,7341.85,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0655,91447.925,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0655,534101.55,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0655,73557,0.4,8,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,42185,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,83352.65,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,8522.575,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,10821.475,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,3223.4,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,252284.25,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,8599.8,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,49181.125,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,17665.375,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,155031.95,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,2343.75,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,25411.8,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,11192.9,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,155287.15,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,25411.45,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0833,34805.8,0.4,16,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,190417,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,28906.4,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,10134.86667,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,367067.6889,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,73211.06667,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,18259.13333,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,51535.51111,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,148346.2222,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,34974.91111,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,3289.422222,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,90081.71111,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,550135.6889,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,62362.88889,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,299383.1778,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,15688.95556,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,2404.8,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,365622.7111,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,2218.933333,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,16457.88889,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1159.2,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,2976.2,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1166.4,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1159.2,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,2318.4,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1159.2,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1159.2,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,11854.48889,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1170.044444,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,269397.1778,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,12529.28889,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1166.4,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1166.4,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1170.044444,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1170.044444,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1166.4,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_0993,1170.044444,0.45,36,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1140,1170.042553,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,21818.10638,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,48170.97872,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,11939.89362,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,38686.87234,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,8232.361702,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,147635.1277,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,20914.3617,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,9757.319149,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,21039.74468,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,2080.446809,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,48153.89362,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,28777.44681,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,8870.574468,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,17533.53191,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,7364.680851,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,6054.148936,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,13805.08511,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,10267.74468,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,41866.55319,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,183549.8298,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,18459.82979,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,93796.10638,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,35068.23404,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,23951.21277,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,25698.91489,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,472186.6596,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,9257.87234,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,33601.21277,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,5148.680851,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,2291.340426,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,1965.914894,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,72526.10638,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,992.0638298,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1140,235000,0.47,35,0.999315537
Aviation Hull,Deductible,Excess,AH_ded_1270,368539.2766,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,23469.57447,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,37707.06383,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,1639.425532,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,31492.34043,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,938.6595745,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,71230.29787,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,2538.893617,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,76322.87234,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,932.8297872,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,2084.297872,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,29814.80851,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,88350.17021,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,2019.021277,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,30963,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,14738.3617,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,14994.40426,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,68210.65957,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,19166.25532,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,13082.19149,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,53711.31915,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,1996.510638,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,975,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,3035.255319,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,2010.723404,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,22382.89362,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,2264.319149,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,57138.95745,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,17574.08511,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,2103,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,57824.2766,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1270,37768.97872,0.47,32,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,17514.54,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,24369.38,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,33159.68,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,1005.26,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,209049.32,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,26456.82,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,29506.62,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,106126.6,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,71853.3,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,102618.6,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,46.56,0.5,15,0.996577687
Aviation Hull,Deductible,Excess,AH_ded_1382,71921.78,0.5,15,0.996577687
